,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2210,Nordeste,PB,,25,,,,2021-07-03,26,4018127.0,400011.0,1571,8670,16,,,
2211,Nordeste,PB,,25,,,,2021-07-04,27,4018127.0,401259.0,1248,8685,15,,,
2212,Nordeste,PB,,25,,,,2021-07-05,27,4018127.0,401700.0,441,8703,18,,,
2213,Nordeste,PB,,25,,,,2021-07-06,27,4018127.0,402175.0,475,8724,21,,,
2214,Nordeste,PB,,25,,,,2021-07-07,27,4018127.0,403694.0,1519,8741,17,,,
2215,Nordeste,PB,,25,,,,2021-07-08,27,4018127.0,404848.0,1154,8750,9,,,
2216,Nordeste,PB,,25,,,,2021-07-09,27,4018127.0,405999.0,1151,8767,17,,,
2217,Nordeste,PB,,25,,,,2021-07-10,27,4018127.0,407299.0,1300,8785,18,,,
2218,Nordeste,PB,,25,,,,2021-07-11,28,4018127.0,408009.0,710,8794,9,,,
2219,Nordeste,PB,,25,,,,2021-07-12,28,4018127.0,408382.0,373,8808,14,,,
2220,Nordeste,PB,,25,,,,2021-07-13,28,4018127.0,408440.0,58,8815,7,,,
2221,Nordeste,PB,,25,,,,2021-07-14,28,4018127.0,409744.0,1304,8829,14,,,
2222,Nordeste,PB,,25,,,,2021-07-15,28,4018127.0,411054.0,1310,8841,12,,,
2223,Nordeste,PB,,25,,,,2021-07-16,28,4018127.0,411997.0,943,8851,10,,,
2224,Nordeste,PB,,25,,,,2021-07-17,28,4018127.0,412972.0,975,8866,15,,,
2225,Nordeste,PB,,25,,,,2021-07-18,29,4018127.0,413821.0,849,8872,6,,,
2226,Nordeste,PB,,25,,,,2021-07-19,29,4018127.0,414061.0,240,8885,13,,,
2227,Nordeste,PB,,25,,,,2021-07-20,29,4018127.0,414419.0,358,8895,10,,,
2228,Nordeste,PB,,25,,,,2021-07-21,29,4018127.0,414982.0,563,8905,10,,,
2229,Nordeste,PB,,25,,,,2021-07-22,29,4018127.0,416261.0,1279,8915,10,,,
2230,Nordeste,PB,,25,,,,2021-07-23,29,4018127.0,417159.0,898,8922,7,,,
2231,Nordeste,PB,,25,,,,2021-07-24,29,4018127.0,417766.0,607,8930,8,,,
2232,Nordeste,PB,,25,,,,2021-07-25,30,4018127.0,418377.0,611,8938,8,,,
2233,Nordeste,PB,,25,,,,2021-07-26,30,4018127.0,418590.0,213,8945,7,,,
2234,Nordeste,PB,,25,,,,2021-07-27,30,4018127.0,418777.0,187,8952,7,,,
2235,Nordeste,PB,,25,,,,2021-07-28,30,4018127.0,419574.0,797,8962,10,,,
2236,Nordeste,PB,,25,,,,2021-07-29,30,4018127.0,420593.0,1019,8971,9,,,
2237,Nordeste,PB,,25,,,,2021-07-30,30,4018127.0,421585.0,992,8977,6,,,
2238,Nordeste,PB,,25,,,,2021-07-31,30,4018127.0,422048.0,463,8987,10,,,
2239,Nordeste,PB,,25,,,,2021-08-01,31,4018127.0,422543.0,495,8994,7,,,
2240,Nordeste,PB,,25,,,,2021-08-02,31,4018127.0,422675.0,132,9003,9,,,
2241,Nordeste,PB,,25,,,,2021-08-03,31,4018127.0,422712.0,37,9011,8,,,
2242,Nordeste,PB,,25,,,,2021-08-04,31,4018127.0,423584.0,872,9018,7,,,
2243,Nordeste,PB,,25,,,,2021-08-05,31,4018127.0,424154.0,570,9023,5,,,
2244,Nordeste,PB,,25,,,,2021-08-06,31,4018127.0,424577.0,423,9037,14,,,
2245,Nordeste,PB,,25,,,,2021-08-07,31,4018127.0,424983.0,406,9049,12,,,
2246,Nordeste,PB,,25,,,,2021-08-08,32,4018127.0,425304.0,321,9057,8,,,
2247,Nordeste,PB,,25,,,,2021-08-09,32,4018127.0,425425.0,121,9065,8,,,
2248,Nordeste,PB,,25,,,,2021-08-10,32,4018127.0,425619.0,194,9071,6,,,
2249,Nordeste,PB,,25,,,,2021-08-11,32,4018127.0,426198.0,579,9076,5,,,
2250,Nordeste,PB,,25,,,,2021-08-12,32,4018127.0,426620.0,422,9082,6,,,
2251,Nordeste,PB,,25,,,,2021-08-13,32,4018127.0,427069.0,449,9086,4,,,
2252,Nordeste,PB,,25,,,,2021-08-14,32,4018127.0,427511.0,442,9089,3,,,
2253,Nordeste,PB,,25,,,,2021-08-15,33,4018127.0,427885.0,374,9093,4,,,
2254,Nordeste,PB,,25,,,,2021-08-16,33,4018127.0,427989.0,104,9098,5,,,
2255,Nordeste,PB,,25,,,,2021-08-17,33,4018127.0,428240.0,251,9108,10,,,
2256,Nordeste,PB,,25,,,,2021-08-18,33,4018127.0,428870.0,630,9115,7,,,
2257,Nordeste,PB,,25,,,,2021-08-19,33,4018127.0,429430.0,560,9123,8,,,
2258,Nordeste,PB,,25,,,,2021-08-20,33,4018127.0,429861.0,431,9130,7,,,
2259,Nordeste,PB,,25,,,,2021-08-21,33,4018127.0,430311.0,450,9135,5,,,
2260,Nordeste,PB,,25,,,,2021-08-22,34,4018127.0,430610.0,299,9137,2,,,
2261,Nordeste,PB,,25,,,,2021-08-23,34,4018127.0,430730.0,120,9145,8,,,
2262,Nordeste,PB,,25,,,,2021-08-24,34,4018127.0,430994.0,264,9149,4,,,
2263,Nordeste,PB,,25,,,,2021-08-25,34,4018127.0,431090.0,96,9154,5,,,
2264,Nordeste,PB,,25,,,,2021-08-26,34,4018127.0,431997.0,907,9160,6,,,
2265,Nordeste,PB,,25,,,,2021-08-27,34,4018127.0,432350.0,353,9165,5,,,
2266,Nordeste,PB,,25,,,,2021-08-28,34,4018127.0,432734.0,384,9171,6,,,
2267,Nordeste,PB,,25,,,,2021-08-29,35,4018127.0,433012.0,278,9176,5,,,
2268,Nordeste,PB,,25,,,,2021-08-30,35,4018127.0,433170.0,158,9182,6,,,
2269,Nordeste,PB,,25,,,,2021-08-31,35,4018127.0,433322.0,152,9187,5,,,
2270,Nordeste,PB,,25,,,,2021-09-01,35,4018127.0,433729.0,407,9190,3,,,
2271,Nordeste,PB,,25,,,,2021-09-02,35,4018127.0,434170.0,441,9199,9,,,
2272,Nordeste,PB,,25,,,,2021-09-03,35,4018127.0,434800.0,630,9203,4,,,
2273,Nordeste,PB,,25,,,,2021-09-04,35,4018127.0,435373.0,573,9208,5,,,
2274,Nordeste,PB,,25,,,,2021-09-05,36,4018127.0,435729.0,356,9212,4,,,
2275,Nordeste,PB,,25,,,,2021-09-06,36,4018127.0,435822.0,93,9217,5,,,
2276,Nordeste,PB,,25,,,,2021-09-07,36,4018127.0,436098.0,276,9220,3,,,
2277,Nordeste,PB,,25,,,,2021-09-08,36,4018127.0,436341.0,243,9224,4,,,
2278,Nordeste,PB,,25,,,,2021-09-09,36,4018127.0,436528.0,187,9230,6,,,
2279,Nordeste,PB,,25,,,,2021-09-10,36,4018127.0,436544.0,16,9231,1,,,
2280,Nordeste,PB,,25,,,,2021-09-11,36,4018127.0,436560.0,16,9233,2,,,
2281,Nordeste,PB,,25,,,,2021-09-12,37,4018127.0,436570.0,10,9240,7,,,
2282,Nordeste,PB,,25,,,,2021-09-13,37,4018127.0,436603.0,33,9246,6,,,
2283,Nordeste,PB,,25,,,,2021-09-14,37,4018127.0,436629.0,26,9250,4,,,
2284,Nordeste,PB,,25,,,,2021-09-15,37,4018127.0,436645.0,16,9253,3,,,
2285,Nordeste,PB,,25,,,,2021-09-16,37,4018127.0,436723.0,78,9259,6,,,
2286,Nordeste,PB,,25,,,,2021-09-17,37,4018127.0,436755.0,32,9264,5,,,
2287,Nordeste,PB,,25,,,,2021-09-18,37,4018127.0,439899.0,3144,9268,4,,,
2288,Nordeste,PB,,25,,,,2021-09-19,38,4018127.0,440067.0,168,9271,3,,,
2289,Nordeste,PB,,25,,,,2021-09-20,38,4018127.0,440106.0,39,9278,7,,,
2290,Nordeste,PB,,25,,,,2021-09-21,38,4018127.0,440131.0,25,9278,0,,,
2291,Nordeste,PB,,25,,,,2021-09-22,38,4018127.0,440428.0,297,9284,6,,,
2292,Nordeste,PB,,25,,,,2021-09-23,38,4018127.0,440631.0,203,9287,3,,,
2293,Nordeste,PB,,25,,,,2021-09-24,38,4018127.0,440856.0,225,9290,3,,,
2294,Nordeste,PB,,25,,,,2021-09-25,38,4018127.0,441021.0,165,9292,2,,,
2295,Nordeste,PB,,25,,,,2021-09-26,39,4018127.0,441155.0,134,9294,2,,,
2296,Nordeste,PB,,25,,,,2021-09-27,39,4018127.0,441193.0,38,9298,4,,,
2297,Nordeste,PB,,25,,,,2021-09-28,39,4018127.0,441224.0,31,9304,6,,,
2298,Nordeste,PB,,25,,,,2021-09-29,39,4018127.0,441458.0,234,9308,4,,,
2299,Nordeste,PB,,25,,,,2021-09-30,39,4018127.0,441674.0,216,9311,3,,,
2300,Nordeste,PB,,25,,,,2021-10-01,39,4018127.0,441837.0,163,9312,1,,,
2301,Nordeste,PB,,25,,,,2021-10-02,39,4018127.0,442011.0,174,9314,2,,,
2302,Nordeste,PB,,25,,,,2021-10-03,40,4018127.0,442171.0,160,9319,5,,,
2303,Nordeste,PB,,25,,,,2021-10-04,40,4018127.0,442208.0,37,9320,1,,,
2304,Nordeste,PB,,25,,,,2021-10-05,40,4018127.0,442237.0,29,9325,5,,,
2305,Nordeste,PB,,25,,,,2021-10-06,40,4018127.0,442464.0,227,9329,4,,,
2306,Nordeste,PB,,25,,,,2021-10-07,40,4018127.0,442662.0,198,9332,3,,,
2307,Nordeste,PB,,25,,,,2021-10-08,40,4018127.0,442842.0,180,9336,4,,,
2308,Nordeste,PB,,25,,,,2021-10-09,40,4018127.0,443000.0,158,9341,5,,,
2309,Nordeste,PB,,25,,,,2021-10-10,41,4018127.0,443141.0,141,9346,5,,,
2310,Nordeste,PB,,25,,,,2021-10-11,41,4018127.0,443181.0,40,9351,5,,,
2311,Nordeste,PB,,25,,,,2021-10-12,41,4018127.0,443203.0,22,9353,2,,,
2312,Nordeste,PB,,25,,,,2021-10-13,41,4018127.0,443248.0,45,9358,5,,,
2313,Nordeste,PB,,25,,,,2021-10-14,41,4018127.0,443294.0,46,9361,3,,,
2314,Nordeste,PB,,25,,,,2021-10-15,41,4018127.0,443505.0,211,9364,3,,,
2315,Nordeste,PB,,25,,,,2021-10-16,41,4018127.0,443739.0,234,9367,3,,,
2316,Nordeste,PB,,25,,,,2021-10-17,42,4018127.0,443885.0,146,9371,4,,,
2317,Nordeste,PB,,25,,,,2021-10-18,42,4018127.0,443927.0,42,9371,0,,,
2318,Nordeste,PB,,25,,,,2021-10-19,42,4018127.0,443972.0,45,9376,5,,,
2319,Nordeste,PB,,25,,,,2021-10-20,42,4018127.0,444184.0,212,9380,4,,,
2320,Nordeste,PB,,25,,,,2021-10-21,42,4018127.0,444352.0,168,9385,5,,,
2321,Nordeste,PB,,25,,,,2021-10-22,42,4018127.0,444568.0,216,9386,1,,,
2322,Nordeste,PB,,25,,,,2021-10-23,42,4018127.0,444752.0,184,9391,5,,,
2323,Nordeste,PB,,25,,,,2021-10-24,43,4018127.0,444929.0,177,9395,4,,,
2324,Nordeste,PB,,25,,,,2021-10-25,43,4018127.0,444962.0,33,9398,3,,,
2325,Nordeste,PB,,25,,,,2021-10-26,43,4018127.0,445012.0,50,9399,1,,,
2326,Nordeste,PB,,25,,,,2021-10-27,43,4018127.0,445272.0,260,9403,4,,,
2327,Nordeste,PB,,25,,,,2021-10-28,43,4018127.0,445460.0,188,9406,3,,,
2328,Nordeste,PB,,25,,,,2021-10-29,43,4018127.0,445662.0,202,9411,5,,,
2329,Nordeste,PB,,25,,,,2021-10-30,43,4018127.0,445866.0,204,9418,7,,,
2330,Nordeste,PB,,25,,,,2021-10-31,44,4018127.0,446011.0,145,9422,4,,,
2331,Nordeste,PB,,25,,,,2021-11-01,44,4018127.0,446066.0,55,9423,1,,,
2332,Nordeste,PB,,25,,,,2021-11-02,44,4018127.0,446104.0,38,9426,3,,,
2333,Nordeste,PB,,25,,,,2021-11-03,44,4018127.0,454529.0,8425,9430,4,,,
2334,Nordeste,PB,,25,,,,2021-11-04,44,4018127.0,454791.0,262,9435,5,,,
2335,Nordeste,PB,,25,,,,2021-11-05,44,4018127.0,454894.0,103,9440,5,,,
2336,Nordeste,PB,,25,,,,2021-11-06,44,4018127.0,455577.0,683,9443,3,,,
2337,Nordeste,PB,,25,,,,2021-11-07,45,4018127.0,455886.0,309,9448,5,,,
2338,Nordeste,PB,,25,,,,2021-11-08,45,4018127.0,455971.0,85,9453,5,,,
2339,Nordeste,PB,,25,,,,2021-11-09,45,4018127.0,456025.0,54,9455,2,,,
2340,Nordeste,PB,,25,,,,2021-11-10,45,4018127.0,456038.0,13,9458,3,,,
2341,Nordeste,PB,,25,,,,2021-11-11,45,4018127.0,456719.0,681,9461,3,,,
2342,Nordeste,PB,,25,,,,2021-11-12,45,4018127.0,457031.0,312,9462,1,,,
2343,Nordeste,PB,,25,,,,2021-11-13,45,4018127.0,457417.0,386,9463,1,,,
2344,Nordeste,PB,,25,,,,2021-11-14,46,4018127.0,457634.0,217,9466,3,,,
2345,Nordeste,PB,,25,,,,2021-11-15,46,4018127.0,457690.0,56,9469,3,,,
2346,Nordeste,PB,,25,,,,2021-11-16,46,4018127.0,457746.0,56,9473,4,,,
2347,Nordeste,PB,,25,,,,2021-11-17,46,4018127.0,457831.0,85,9478,5,,,
2348,Nordeste,PB,,25,,,,2021-11-18,46,4018127.0,458255.0,424,9482,4,,,
2349,Nordeste,PB,,25,,,,2021-11-19,46,4018127.0,458536.0,281,9488,6,,,
2350,Nordeste,PB,,25,,,,2021-11-20,46,4018127.0,458790.0,254,9491,3,,,
2351,Nordeste,PB,,25,,,,2021-11-21,47,4018127.0,459068.0,278,9493,2,,,
2352,Nordeste,PB,,25,,,,2021-11-22,47,4018127.0,459120.0,52,9497,4,,,
2353,Nordeste,PB,,25,,,,2021-11-23,47,4018127.0,459166.0,46,9502,5,,,
2354,Nordeste,PB,,25,,,,2021-11-24,47,4018127.0,459489.0,323,9505,3,,,
2355,Nordeste,PB,,25,,,,2021-11-25,47,4018127.0,459489.0,0,9511,6,,,
2356,Nordeste,PB,,25,,,,2021-11-26,47,4018127.0,460032.0,543,9516,5,,,
2357,Nordeste,PB,,25,,,,2021-11-27,47,4018127.0,460269.0,237,9520,4,,,
2358,Nordeste,PB,,25,,,,2021-11-28,48,4018127.0,460469.0,200,9526,6,,,
2359,Nordeste,PB,,25,,,,2021-11-29,48,4018127.0,460515.0,46,9528,2,,,
2360,Nordeste,PB,,25,,,,2021-11-30,48,4018127.0,460580.0,65,9529,1,,,
2361,Nordeste,PB,,25,,,,2021-12-01,48,4018127.0,460909.0,329,9532,3,,,
2362,Nordeste,PB,,25,,,,2021-12-02,48,4018127.0,460917.0,8,9535,3,,,
2363,Nordeste,PB,,25,,,,2021-12-03,48,4018127.0,461374.0,457,9538,3,,,
2364,Nordeste,PB,,25,,,,2021-12-04,48,4018127.0,461639.0,265,9541,3,,,
2365,Nordeste,PB,,25,,,,2021-12-05,49,4018127.0,461912.0,273,9542,1,,,
2366,Nordeste,PB,,25,,,,2021-12-06,49,4018127.0,461965.0,53,9545,3,,,
2367,Nordeste,PB,,25,,,,2021-12-07,49,4018127.0,461988.0,23,9548,3,,,
2368,Nordeste,PB,,25,,,,2021-12-08,49,4018127.0,462240.0,252,9552,4,,,
2369,Nordeste,PB,,25,,,,2021-12-09,49,4018127.0,462450.0,210,9555,3,,,
2370,Nordeste,PB,,25,,,,2021-12-10,49,4018127.0,462567.0,117,9556,1,,,
2371,Nordeste,PB,,25,,,,2021-12-11,49,4018127.0,462585.0,18,9559,3,,,
2372,Nordeste,PB,,25,,,,2021-12-12,50,4018127.0,462585.0,0,9559,0,,,
2373,Nordeste,PB,,25,,,,2021-12-13,50,4018127.0,462585.0,0,9559,0,,,
2374,Nordeste,PB,,25,,,,2021-12-14,50,4018127.0,462597.0,12,9563,4,,,
2375,Nordeste,PB,,25,,,,2021-12-15,50,4018127.0,462620.0,23,9565,2,,,
2376,Nordeste,PB,,25,,,,2021-12-16,50,4018127.0,462620.0,0,9565,0,,,
2377,Nordeste,PB,,25,,,,2021-12-17,50,4018127.0,462620.0,0,9565,0,,,
2378,Nordeste,PB,,25,,,,2021-12-18,50,4018127.0,462654.0,34,9572,7,,,
2379,Nordeste,PB,,25,,,,2021-12-19,51,4018127.0,462654.0,0,9572,0,,,
2380,Nordeste,PB,,25,,,,2021-12-20,51,4018127.0,462658.0,4,9574,2,,,
2381,Nordeste,PB,,25,,,,2021-12-21,51,4018127.0,462658.0,0,9574,0,,,
2382,Nordeste,PB,,25,,,,2021-12-22,51,4018127.0,462671.0,13,9580,6,,,
2383,Nordeste,PB,,25,,,,2021-12-23,51,4018127.0,462671.0,0,9580,0,,,
2384,Nordeste,PB,,25,,,,2021-12-24,51,4018127.0,462706.0,35,9583,3,,,
2385,Nordeste,PB,,25,,,,2021-12-25,51,4018127.0,463560.0,854,9584,1,,,
2386,Nordeste,PB,,25,,,,2021-12-26,52,4018127.0,463584.0,24,9586,2,,,
2387,Nordeste,PB,,25,,,,2021-12-27,52,4018127.0,463616.0,32,9588,2,,,
2388,Nordeste,PB,,25,,,,2021-12-28,52,4018127.0,463656.0,40,9589,1,,,
2389,Nordeste,PB,,25,,,,2021-12-29,52,4018127.0,463855.0,199,9591,2,,,
2390,Nordeste,PB,,25,,,,2021-12-30,52,4018127.0,464121.0,266,9594,3,,,
2391,Nordeste,PB,,25,,,,2021-12-31,52,4018127.0,464335.0,214,9596,2,,,
2392,Nordeste,PE,,26,,,,2021-07-01,26,9557071.0,552289.0,1997,17720,35,,,
2393,Nordeste,PE,,26,,,,2021-07-02,26,9557071.0,554688.0,2399,17766,46,,,
2394,Nordeste,PE,,26,,,,2021-07-03,26,9557071.0,557293.0,2605,17841,75,,,
2395,Nordeste,PE,,26,,,,2021-07-04,27,9557071.0,558698.0,1405,17872,31,,,
2396,Nordeste,PE,,26,,,,2021-07-05,27,9557071.0,559358.0,660,17908,36,,,
2397,Nordeste,PE,,26,,,,2021-07-06,27,9557071.0,561505.0,2147,17953,45,,,
2398,Nordeste,PE,,26,,,,2021-07-07,27,9557071.0,563264.0,1759,17979,26,,,
2399,Nordeste,PE,,26,,,,2021-07-08,27,9557071.0,564789.0,1525,18023,44,,,
2400,Nordeste,PE,,26,,,,2021-07-09,27,9557071.0,566979.0,2190,18068,45,,,
2401,Nordeste,PE,,26,,,,2021-07-10,27,9557071.0,568940.0,1961,18100,32,,,
2402,Nordeste,PE,,26,,,,2021-07-11,28,9557071.0,569863.0,923,18110,10,,,
2403,Nordeste,PE,,26,,,,2021-07-12,28,9557071.0,570246.0,383,18131,21,,,
2404,Nordeste,PE,,26,,,,2021-07-13,28,9557071.0,572536.0,2290,18166,35,,,
2405,Nordeste,PE,,26,,,,2021-07-14,28,9557071.0,574681.0,2145,18206,40,,,
2406,Nordeste,PE,,26,,,,2021-07-15,28,9557071.0,575865.0,1184,18235,29,,,
2407,Nordeste,PE,,26,,,,2021-07-16,28,9557071.0,577115.0,1250,18294,59,,,
2408,Nordeste,PE,,26,,,,2021-07-17,28,9557071.0,578448.0,1333,18304,10,,,
2409,Nordeste,PE,,26,,,,2021-07-18,29,9557071.0,579086.0,638,18325,21,,,
2410,Nordeste,PE,,26,,,,2021-07-19,29,9557071.0,579425.0,339,18342,17,,,
2411,Nordeste,PE,,26,,,,2021-07-20,29,9557071.0,579779.0,354,18388,46,,,
2412,Nordeste,PE,,26,,,,2021-07-21,29,9557071.0,581593.0,1814,18444,56,,,
2413,Nordeste,PE,,26,,,,2021-07-22,29,9557071.0,582849.0,1256,18502,58,,,
2414,Nordeste,PE,,26,,,,2021-07-23,29,9557071.0,583969.0,1120,18548,46,,,
2415,Nordeste,PE,,26,,,,2021-07-24,29,9557071.0,584669.0,700,18599,51,,,
2416,Nordeste,PE,,26,,,,2021-07-25,30,9557071.0,585614.0,945,18616,17,,,
2417,Nordeste,PE,,26,,,,2021-07-26,30,9557071.0,586023.0,409,18629,13,,,
2418,Nordeste,PE,,26,,,,2021-07-27,30,9557071.0,586854.0,831,18665,36,,,
2419,Nordeste,PE,,26,,,,2021-07-28,30,9557071.0,587849.0,995,18702,37,,,
2420,Nordeste,PE,,26,,,,2021-07-29,30,9557071.0,588887.0,1038,18736,34,,,
2421,Nordeste,PE,,26,,,,2021-07-30,30,9557071.0,589843.0,956,18768,32,,,
2422,Nordeste,PE,,26,,,,2021-07-31,30,9557071.0,590785.0,942,18784,16,,,
2423,Nordeste,PE,,26,,,,2021-08-01,31,9557071.0,591428.0,643,18808,24,,,
2424,Nordeste,PE,,26,,,,2021-08-02,31,9557071.0,591952.0,524,18822,14,,,
2425,Nordeste,PE,,26,,,,2021-08-03,31,9557071.0,592724.0,772,18857,35,,,
2426,Nordeste,PE,,26,,,,2021-08-04,31,9557071.0,593462.0,738,18899,42,,,
2427,Nordeste,PE,,26,,,,2021-08-05,31,9557071.0,594106.0,644,18941,42,,,
2428,Nordeste,PE,,26,,,,2021-08-06,31,9557071.0,594796.0,690,18967,26,,,
2429,Nordeste,PE,,26,,,,2021-08-07,31,9557071.0,595519.0,723,19005,38,,,
2430,Nordeste,PE,,26,,,,2021-08-08,32,9557071.0,595842.0,323,19016,11,,,
2431,Nordeste,PE,,26,,,,2021-08-09,32,9557071.0,595942.0,100,19028,12,,,
2432,Nordeste,PE,,26,,,,2021-08-10,32,9557071.0,596513.0,571,19072,44,,,
2433,Nordeste,PE,,26,,,,2021-08-11,32,9557071.0,597338.0,825,19101,29,,,
2434,Nordeste,PE,,26,,,,2021-08-12,32,9557071.0,598050.0,712,19117,16,,,
2435,Nordeste,PE,,26,,,,2021-08-13,32,9557071.0,598708.0,658,19135,18,,,
2436,Nordeste,PE,,26,,,,2021-08-14,32,9557071.0,600002.0,1294,19152,17,,,
2437,Nordeste,PE,,26,,,,2021-08-15,33,9557071.0,600292.0,290,19160,8,,,
2438,Nordeste,PE,,26,,,,2021-08-16,33,9557071.0,600492.0,200,19173,13,,,
2439,Nordeste,PE,,26,,,,2021-08-17,33,9557071.0,601076.0,584,19188,15,,,
2440,Nordeste,PE,,26,,,,2021-08-18,33,9557071.0,601974.0,898,19213,25,,,
2441,Nordeste,PE,,26,,,,2021-08-19,33,9557071.0,602507.0,533,19224,11,,,
2442,Nordeste,PE,,26,,,,2021-08-20,33,9557071.0,603057.0,550,19262,38,,,
2443,Nordeste,PE,,26,,,,2021-08-21,33,9557071.0,603534.0,477,19287,25,,,
2444,Nordeste,PE,,26,,,,2021-08-22,34,9557071.0,603713.0,179,19296,9,,,
2445,Nordeste,PE,,26,,,,2021-08-23,34,9557071.0,603827.0,114,19306,10,,,
2446,Nordeste,PE,,26,,,,2021-08-24,34,9557071.0,604331.0,504,19314,8,,,
2447,Nordeste,PE,,26,,,,2021-08-25,34,9557071.0,604991.0,660,19329,15,,,
2448,Nordeste,PE,,26,,,,2021-08-26,34,9557071.0,605518.0,527,19337,8,,,
2449,Nordeste,PE,,26,,,,2021-08-27,34,9557071.0,606004.0,486,19345,8,,,
2450,Nordeste,PE,,26,,,,2021-08-28,34,9557071.0,606439.0,435,19359,14,,,
2451,Nordeste,PE,,26,,,,2021-08-29,35,9557071.0,606670.0,231,19364,5,,,
2452,Nordeste,PE,,26,,,,2021-08-30,35,9557071.0,607021.0,351,19370,6,,,
2453,Nordeste,PE,,26,,,,2021-08-31,35,9557071.0,607529.0,508,19383,13,,,
2454,Nordeste,PE,,26,,,,2021-09-01,35,9557071.0,608586.0,1057,19411,28,,,
2455,Nordeste,PE,,26,,,,2021-09-02,35,9557071.0,609157.0,571,19425,14,,,
2456,Nordeste,PE,,26,,,,2021-09-03,35,9557071.0,609698.0,541,19445,20,,,
2457,Nordeste,PE,,26,,,,2021-09-04,35,9557071.0,610059.0,361,19451,6,,,
2458,Nordeste,PE,,26,,,,2021-09-05,36,9557071.0,610297.0,238,19462,11,,,
2459,Nordeste,PE,,26,,,,2021-09-06,36,9557071.0,610740.0,443,19469,7,,,
2460,Nordeste,PE,,26,,,,2021-09-07,36,9557071.0,610980.0,240,19476,7,,,
2461,Nordeste,PE,,26,,,,2021-09-08,36,9557071.0,611475.0,495,19485,9,,,
2462,Nordeste,PE,,26,,,,2021-09-09,36,9557071.0,611739.0,264,19497,12,,,
2463,Nordeste,PE,,26,,,,2021-09-10,36,9557071.0,612680.0,941,19511,14,,,
2464,Nordeste,PE,,26,,,,2021-09-11,36,9557071.0,612857.0,177,19529,18,,,
2465,Nordeste,PE,,26,,,,2021-09-12,37,9557071.0,613436.0,579,19539,10,,,
2466,Nordeste,PE,,26,,,,2021-09-13,37,9557071.0,613526.0,90,19552,13,,,
2467,Nordeste,PE,,26,,,,2021-09-14,37,9557071.0,614141.0,615,19560,8,,,
2468,Nordeste,PE,,26,,,,2021-09-15,37,9557071.0,614430.0,289,19574,14,,,
2469,Nordeste,PE,,26,,,,2021-09-16,37,9557071.0,614860.0,430,19586,12,,,
2470,Nordeste,PE,,26,,,,2021-09-17,37,9557071.0,615196.0,336,19595,9,,,
2471,Nordeste,PE,,26,,,,2021-09-18,37,9557071.0,615550.0,354,19605,10,,,
2472,Nordeste,PE,,26,,,,2021-09-19,38,9557071.0,615672.0,122,19612,7,,,
2473,Nordeste,PE,,26,,,,2021-09-20,38,9557071.0,615823.0,151,19620,8,,,
2474,Nordeste,PE,,26,,,,2021-09-21,38,9557071.0,616128.0,305,19639,19,,,
2475,Nordeste,PE,,26,,,,2021-09-22,38,9557071.0,616910.0,782,19647,8,,,
2476,Nordeste,PE,,26,,,,2021-09-23,38,9557071.0,617304.0,394,19659,12,,,
2477,Nordeste,PE,,26,,,,2021-09-24,38,9557071.0,618327.0,1023,19673,14,,,
2478,Nordeste,PE,,26,,,,2021-09-25,38,9557071.0,618843.0,516,19683,10,,,
2479,Nordeste,PE,,26,,,,2021-09-26,39,9557071.0,619048.0,205,19693,10,,,
2480,Nordeste,PE,,26,,,,2021-09-27,39,9557071.0,619239.0,191,19700,7,,,
2481,Nordeste,PE,,26,,,,2021-09-28,39,9557071.0,619551.0,312,19712,12,,,
2482,Nordeste,PE,,26,,,,2021-09-29,39,9557071.0,620174.0,623,19724,12,,,
2483,Nordeste,PE,,26,,,,2021-09-30,39,9557071.0,620723.0,549,19740,16,,,
2484,Nordeste,PE,,26,,,,2021-10-01,39,9557071.0,621192.0,469,19747,7,,,
2485,Nordeste,PE,,26,,,,2021-10-02,39,9557071.0,621633.0,441,19754,7,,,
2486,Nordeste,PE,,26,,,,2021-10-03,40,9557071.0,621834.0,201,19764,10,,,
2487,Nordeste,PE,,26,,,,2021-10-04,40,9557071.0,621928.0,94,19780,16,,,
2488,Nordeste,PE,,26,,,,2021-10-05,40,9557071.0,622302.0,374,19793,13,,,
2489,Nordeste,PE,,26,,,,2021-10-06,40,9557071.0,622742.0,440,19805,12,,,
2490,Nordeste,PE,,26,,,,2021-10-07,40,9557071.0,623144.0,402,19817,12,,,
2491,Nordeste,PE,,26,,,,2021-10-08,40,9557071.0,623561.0,417,19829,12,,,
2492,Nordeste,PE,,26,,,,2021-10-09,40,9557071.0,624018.0,457,19839,10,,,
2493,Nordeste,PE,,26,,,,2021-10-10,41,9557071.0,624197.0,179,19845,6,,,
2494,Nordeste,PE,,26,,,,2021-10-11,41,9557071.0,624349.0,152,19850,5,,,
2495,Nordeste,PE,,26,,,,2021-10-12,41,9557071.0,624559.0,210,19855,5,,,
2496,Nordeste,PE,,26,,,,2021-10-13,41,9557071.0,624730.0,171,19857,2,,,
2497,Nordeste,PE,,26,,,,2021-10-14,41,9557071.0,625147.0,417,19866,9,,,
